5680 XODRTZBF XODRT XODR 3 2012-01-01 0 ST 953 C3 L3 C N Yes PXVO F8 22 LAIKCG # 139
5680 JIDCESBN JIDCE JIDC 2 2012-01-01 0 ST 953 C3 L3 C N Yes PXVO F8 22 LAIKCG # 139
968 JIWCTMBC JIWCT JIWC 2 2012-01-02 30 ST 1209.755 C4 L1 C A Yes PXVO F8 32 AXVNCZ # 29
23711 WMUPTSBC WMUPT WMUP 5 2012-01-02 1 ST 953 C1 L1 B A Yes PXVO F9 60 LCBNEG # 200
23711 JIDETSBC JIDET JIDE 4 2012-01-02 1 ST 953 C1 L1 B A Yes PXVO F9 60 LCBNEG # 200
23711 JIDETSBF JIDET JIDE 4 2012-01-02 2 ST 953 C1 L1 B A Yes PXVO F9 60 LCBNEG # 200
23711 JIOETSBC JIOET JIOE 4 2012-01-02 3 ST 953 C1 L1 B A Yes PXVO F9 60 LCBNEG # 200
23711 JIBETSBC JIBET JIBE 4 2012-01-02 3 ST 953 C1 L1 B A Yes PXVO F9 60 LCBNEG # 200
791 JBUPTSBC JBUPT JBUP 5 2012-01-02 1 ST 953 C2 L1 C I Yes PXVO F7 142 VNIZRL # 534
791 JISRTSBC JISRT JISR 3 2012-01-02 1 ST 1109.915 C2 L1 C I Yes PXVO F7 142 VNIZRL # 534
791 JISRTBBC JISRT JISR 3 2012-01-02 1 ST 1129.64 C2 L1 C I Yes PXVO F7 142 VNIZRL # 534
791 JISREKBC JISRE JISR 3 2012-01-02 1 ST 1188.86 C2 L1 C I Yes PXVO F7 142 VNIZRL # 534
23778 JIBTLQBW JIBTL JIBT 1 2012-01-02 1 ST 1691.09 C1 L1 C N Yes PXVO F9 132 HAWVBH # 247
23778 JIOCTBBF JIOCT JIOC 2 2012-01-02 1 ST 1081.19 C1 L1 C N Yes PXVO F9 132 HAWVBH # 247
23778 JIDCESBK JIDCE JIDC 2 2012-01-02 1 ST 1003.175 C1 L1 C N Yes PXVO F9 132 HAWVBH # 247
21416 XODCIKBW XODCI XODC 2 2012-01-02 2 ST 1029.44 C2 L1 C N Yes PXVO F8 32 XAIZJV # 506
30378 XOKCIBBO XOKCI XOKC 2 2012-01-02 25 ST 986.75 C2 L1 C N Yes PXVO F8 37 HJSZJH # 347
31095 XODCTSBC XODCT XODC 2 2012-01-02 20 ST 1029.05 C2 L3 C N Yes PXVO F2 12 KNMTGA # 488
31095 XODCISBO XODCI XODC 2 2012-01-02 2 ST 988.475 C2 L3 C N Yes PXVO F2 12 KNMTGA # 488
31095 JIBCTSBU JIBCT JIBC 2 2012-01-02 1 ST 1058.3 C2 L3 C N Yes PXVO F2 12 KNMTGA # 488
13208 WMUPTSBC WMUPT WMUP 5 2012-01-02 1 ST 965.66 C1 L3 B I Yes PXVO F7 117 BGIDTU # 333
13208 JIDETSBC JIDET JIDE 4 2012-01-02 3 ST 1103.495 C1 L3 B I Yes PXVO F7 117 BGIDTU # 333
13208 JIDETSBF JIDET JIDE 4 2012-01-02 2 ST 1077.02 C1 L3 B I Yes PXVO F7 117 BGIDTU # 333
13208 JIBETSBC JIBET JIBE 4 2012-01-02 10 ST 1190.825 C1 L3 B I Yes PXVO F7 117 BGIDTU # 333
27171 XAARZSBO XAARZ XAAR 3 2012-01-02 4 ST 1002.05 C3 L1 C A Yes PXVO F8 34 PUWVBT # 6
27171 JIBCTSBU JIBCT JIBC 2 2012-01-02 1 ST 1062.35 C3 L1 C A Yes PXVO F8 34 PUWVBT # 6
27171 JIBETSBC JIBET JIBE 4 2012-01-02 5 ST 1017.11 C3 L1 C A Yes PXVO F8 34 PUWVBT # 6
3019 JIDETSBC JIDET JIDE 4 2012-01-02 1 ST 1089.875 C2 L3 B N Yes PXVO F6 142 HXIAEH # 68
8821 JIOCTBBC JIOCT JIOC 2 2012-01-02 1 ST 1001.6 C2 L4 C N No PXVO F2 54 AAINEZ # 352
8986 WMUPTSBC WMUPT WMUP 5 2012-01-02 1 ST 953 C2 L3 D N Yes PXVO F5 6 HFWTUH # 44
8986 JIBCEMBC JIBCE JIBC 2 2012-01-02 1 ST 1701.5 C2 L3 D N Yes PXVO F5 6 HFWTUH # 44
9439 JIDCESBK JIDCE JIDC 2 2012-01-02 2 ST 1166.3 C3 L2 C A Yes PXVO F7 54 HASACH # 473
3175 JISRTQBC JISRT JISR 3 2012-01-02 1 ST 1340.57 C4 L2 C N Yes PXVO F7 49 PUWVET # 6
1899 JIZCTSBC JIZCT JIZC 2 2012-01-02 10 ST 986 C2 L4 D N Yes PXVO F3 5 HCWZUH # 121
13061 JIWCTMBC JIWCT JIWC 2 2012-01-02 20 ST 1174.4 C2 L3 D N No PXVO F6 38 HNWTCH # 134
18616 WMUPTSBC WMUPT WMUP 5 2012-01-02 1 ST 968.78 C4 L4 C N Yes PXVO F5 67 KXBTJA # 368
18616 JIDETSBF JIDET JIDE 4 2012-01-02 3 ST 1164.05 C4 L4 C N Yes PXVO F5 67 KXBTJA # 368
18616 JIOETSBC JIOET JIOE 4 2012-01-02 2 ST 975.89 C4 L4 C N Yes PXVO F5 67 KXBTJA # 368
18616 JIBETSBC JIBET JIBE 4 2012-01-02 16 ST 1385.78 C4 L4 C N Yes PXVO F5 67 KXBTJA # 368
27949 WMUPTSBC WMUPT WMUP 5 2012-01-02 1 ST 953 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
27949 XAACTSBC XAACT XAAC 2 2012-01-02 10000 ST 2303 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
27949 XAACISBO XAACI XAAC 2 2012-01-02 1800 ST 1722.5 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
27949 XAACRMBC XAACR XAAC 2 2012-01-02 4000 ST 1851.8 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
27949 XAARESBC XAARE XAAR 3 2012-01-02 10 ST 1485.5 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
27949 JVDCEBBW JVDCE JVDC 2 2012-01-02 5 ST 1943 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
22737 XFWRTSBC XFWRT XFWR 3 2012-01-02 1 ST 968.915 C4 L2 C A Yes PXVO F7 37 SNIOBI # 149
